id,reference,preprint,n_samples,sample,item,response
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_1_11,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_1_12,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_1_13,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_1_14,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_1_15,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_1_16,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_1_18,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_1_19,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_1_2,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_1_3,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_1_4,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_1_5,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_1_6,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_1_7,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_1_8,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_1_9,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_10_1,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_10_10,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_10_11,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_10_12,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_10_13,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_10_14,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_10_15,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_10_16,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_10_18,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_10_19,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_10_2,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_10_3,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_10_4,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_10_5,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_10_6,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_10_7,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_10_8,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_10_9,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_11_1,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_11_10,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_11_11,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_11_12,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_11_13,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_11_14,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_11_15,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_11_16,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_11_18,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_11_19,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_11_2,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_11_3,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_11_4,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_11_5,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_11_6,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_11_7,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_11_8,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_11_9,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_12_1,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_12_10,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_12_11,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_12_12,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_12_13,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_12_14,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_12_15,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_12_16,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_12_18,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_12_19,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_12_2,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_12_3,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_12_4,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_12_5,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_12_6,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_12_7,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_12_8,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_12_9,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_13_1,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_13_10,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_13_11,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_13_12,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_13_13,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_13_14,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_13_15,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_13_16,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_13_18,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_13_19,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_13_2,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_13_3,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_13_4,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_13_5,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_13_6,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_13_7,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_13_8,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_13_9,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_14_1,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_14_10,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_14_11,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_14_12,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_14_13,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_14_14,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_14_15,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_14_16,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_14_18,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_14_19,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_14_2,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_14_3,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_14_4,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_14_5,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_14_6,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_14_7,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_14_8,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_14_9,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_15_1,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_15_10,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_15_11,NA
2381,"Sengupta, N. K. & Sibley, C. G. (2020). Intergroup contact and political attitudes among ethnic minorities in New Zealand.",NA,3,3,r_15_12,NA
